Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
11,13,9,168,221,17.8,5.2,341.984,24.469,914.253,875.88
11,13,10,173,239,18,5.2,387.467,25.855,"1,033.017",991.245
11,13,11,80,243,18.1,5.2,317.832,24.523,854.089,817.379
11,13,12,145,306,18.3,5.2,457.021,27.637,"1,209.934","1,162.812"
11,13,13,175,203,18.1,5,356.509,25.717,950.789,911.387
11,13,14,122,146,18,4.8,240.149,22.881,646.492,615.218
11,13,15,268,93,17.8,4.6,240.486,22.518,630.75,599.868
11,13,16,25,27,17.6,3.4,37.161,17.559,99.438,80.23
11,13,17,0,0,17.4,2.2,0,17.4,0,0
11,13,18,0,0,17.2,1,0,17.2,0,0
11,13,19,0,0,16.7,1.4,0,16.7,0,0
11,13,20,0,0,16.1,1.7,0,16.1,0,0
11,13,21,0,0,15.6,2.1,0,15.6,0,0
11,13,22,0,0,15.4,2.4,0,15.4,0,0
11,13,23,0,0,15.2,2.8,0,15.2,0,0
11,14,0,0,0,15,3.1,0,15,0,0
11,14,1,0,0,14.1,2.8,0,14.1,0,0
11,14,2,0,0,13.1,2.4,0,13.1,0,0
11,14,3,0,0,12.2,2.1,0,12.2,0,0
11,14,4,0,0,12.2,1.9,0,12.2,0,0
11,14,5,0,0,12.2,1.7,0,12.2,0,0
11,14,6,212,15,12.2,1.5,35.072,10.98,68.33,49.71
11,14,7,667,31,14.1,2.2,218.861,18.741,499.584,471.871
11,14,8,770,39,15.9,2.9,415.987,26.372,"1,048.165","1,005.948"
11,14,9,867,50,17.8,3.6,622.012,33.415,"1,574.612","1,515.385"
11,14,10,885,61,18.2,3.9,752.323,37.175,"1,890.969","1,820.065"
11,14,11,821,83,18.5,4.3,779.709,37.854,"1,959.47","1,885.892"
11,14,12,820,86,18.9,4.6,782.839,37.674,"1,969.06","1,895.105"
11,14,13,750,96,18.5,4.4,696.088,35.713,"1,763.007","1,696.957"
11,14,14,584,95,18.2,4.3,500.802,30.714,"1,287.644","1,238.065"
11,14,15,399,81,17.8,4.1,294.821,24.968,758.535,724.385
11,14,16,103,33,17.6,3.9,77.575,18.742,198.861,177.704
11,14,17,0,0,17.4,3.8,0,17.4,0,0
11,14,18,0,0,17.2,3.6,0,17.2,0,0
11,14,19,0,0,17,3.4,0,17,0,0
11,14,20,0,0,16.9,3.3,0,16.9,0,0
11,14,21,0,0,16.7,3.1,0,16.7,0,0
11,14,22,0,0,16.7,3.8,0,16.7,0,0
11,14,23,0,0,16.7,4.5,0,16.7,0,0
11,15,0,0,0,16.7,5.2,0,16.7,0,0
11,15,1,0,0,16.1,5.2,0,16.1,0,0
11,15,2,0,0,15.6,5.2,0,15.6,0,0
11,15,3,0,0,15,5.2,0,15,0,0
11,15,4,0,0,14.6,4.5,0,14.6,0,0
11,15,5,0,0,14.3,3.8,0,14.3,0,0
11,15,6,2,21,13.9,3.1,20.243,12.717,57.153,38.742
11,15,7,12,64,14.5,5.3,65.005,14.428,181.154,160.351
11,15,8,1,134,15,7.6,131.327,16.207,366.854,342.156
11,15,9,7,205,15.6,9.8,207.103,17.849,574.124,544.633
11,15,10,8,258,15.4,9.5,263.689,18.647,728.533,695.166
11,15,11,1,245,15.2,9.1,245.055,18.307,678.206,646.132
11,15,12,7,167,15,8.8,169.437,16.929,471.819,444.753
11,15,13,5,226,15.2,8.8,233.153,18.076,645.874,614.614
11,15,14,2,190,15.4,8.8,198.435,17.79,550.41,521.492
11,15,15,1,107,15.6,8.8,113.943,16.582,317.743,294.112
11,15,16,0,27,15.6,7.8,28,15.055,78.642,59.829
11,15,17,0,0,15.6,6.7,0,15.6,0,0
11,15,18,0,0,15.6,5.7,0,15.6,0,0
11,15,19,0,0,15.6,4.5,0,15.6,0,0
11,15,20,0,0,15.6,3.3,0,15.6,0,0
11,15,21,0,0,15.6,2.1,0,15.6,0,0
11,15,22,0,0,15.6,2.3,0,15.6,0,0
11,15,23,0,0,15.6,2.4,0,15.6,0,0
11,16,0,0,0,15.6,2.6,0,15.6,0,0
11,16,1,0,0,15.6,2.6,0,15.6,0,0
11,16,2,0,0,15.6,2.6,0,15.6,0,0
11,16,3,0,0,15.6,2.6,0,15.6,0,0
11,16,4,0,0,15.6,2.2,0,15.6,0,0
11,16,5,0,0,15.6,1.9,0,15.6,0,0
11,16,6,29,24,15.6,1.5,26.207,14.107,69.615,50.971
11,16,7,277,76,16.5,2.4,157.635,19.198,390.619,365.396
11,16,8,631,104,17.4,3.2,419.318,27.425,"1,061.675","1,019.059"
11,16,9,525,164,18.3,4.1,523.673,30.865,"1,348.441","1,296.893"
11,16,10,716,122,18.5,4.3,694.813,35.213,"1,764.451","1,698.348"
11,16,11,353,231,18.7,4.4,549.128,32.195,"1,420.673","1,366.734"
11,16,12,174,278,18.9,4.6,448.222,29.319,"1,176.787","1,130.694"
11,16,13,312,239,18.7,4.3,512.093,30.812,"1,331.792","1,280.787"
11,16,14,583,94,18.5,3.9,497.166,30.896,"1,276.648","1,227.421"
11,16,15,419,56,18.3,3.6,276.931,25.365,707.187,674.372
11,16,16,167,25,17.8,3.3,89.919,19.332,222.783,201.14
11,16,17,0,0,17.2,2.9,0,17.2,0,0
11,16,18,0,0,16.7,2.6,0,16.7,0,0
11,16,19,0,0,16.3,2.4,0,16.3,0,0
11,16,20,0,0,16,2.3,0,16,0,0
11,16,21,0,0,15.6,2.1,0,15.6,0,0
11,16,22,0,0,15.2,2.1,0,15.2,0,0
11,16,23,0,0,14.8,2.1,0,14.8,0,0
11,17,0,0,0,14.4,2.1,0,14.4,0,0
11,17,1,0,0,13.9,1.4,0,13.9,0,0
11,17,2,0,0,13.3,0.7,0,13.3,0,0
11,17,3,0,0,12.8,0,0,12.8,0,0
11,17,4,0,0,13.2,0.5,0,13.2,0,0
11,17,5,0,0,13.5,1,0,13.5,0,0
11,17,6,1,15,13.9,1.5,14.393,12.33,40.769,22.662
11,17,7,34,80,15,2.5,88.962,15.546,243.808,221.734
11,17,8,585,114,16.1,3.6,406.202,25.197,"1,041.001",998.995
11,17,9,710,99,17.2,4.6,574.299,30.185,"1,478.678","1,422.777"
11,17,10,790,101,17.8,5.3,723.416,33.358,"1,853.008","1,783.563"
11,17,11,833,105,18.3,6,814.228,34.859,"2,076.518","1,998.256"
11,17,12,826,102,18.9,6.7,806.544,34.377,"2,061.751","1,984.088"
11,17,13,784,92,18.5,6.7,712.88,32.181,"1,836.268","1,767.461"
11,17,14,716,72,18.2,6.7,552.826,28.678,"1,432.158","1,377.833"
11,17,15,532,51,17.8,6.7,323.527,23.632,829.162,793.129
11,17,16,101,26,17.4,5.3,66.423,18.083,168.871,148.314
11,17,17,0,0,17.1,4,0,17.1,0,0
11,17,18,0,0,16.7,2.6,0,16.7,0,0
11,17,19,0,0,16.5,2.9,0,16.5,0,0
11,17,20,0,0,16.3,3.3,0,16.3,0,0
11,17,21,0,0,16.1,3.6,0,16.1,0,0
11,17,22,0,0,15.9,3.3,0,15.9,0,0
11,17,23,0,0,15.8,2.9,0,15.8,0,0
11,18,0,0,0,15.6,2.6,0,15.6,0,0
11,18,1,0,0,15,2.6,0,15,0,0
11,18,2,0,0,14.5,2.6,0,14.5,0,0
11,18,3,0,0,13.9,2.6,0,13.9,0,0
11,18,4,0,0,13.5,2.6,0,13.5,0,0
11,18,5,0,0,13.2,2.6,0,13.2,0,0
11,18,6,0,6,12.8,2.6,5.71,11.048,16.325,0
11,18,7,1,57,13.5,2.6,55.13,12.969,156.125,135.82
11,18,8,46,135,14.3,2.6,157.267,17.012,433.868,407.672
11,18,9,105,200,15,2.6,277.629,21.64,752.831,718.831
11,18,10,205,200,16.1,4.3,376.023,24.407,"1,008.486",967.429
11,18,11,632,209,17.2,6,762.149,32.052,"1,971.701","1,897.641"
11,18,12,594,189,18.3,7.7,711.755,30.718,"1,853.221","1,783.767"
11,18,13,320,170,18.3,6.3,437.077,26.919,"1,157.099","1,111.61"
11,18,14,491,114,18.3,5,455.6,28.1,"1,186.927","1,140.52"
11,18,15,295,84,18.3,3.6,248.306,24.492,643.151,611.959
11,18,16,39,21,17.6,3.4,36.63,17.572,95.856,76.717
11,18,17,0,0,16.8,3.3,0,16.8,0,0
11,18,18,0,0,16.1,3.1,0,16.1,0,0
11,18,19,0,0,15.5,2.8,0,15.5,0,0
11,18,20,0,0,15,2.4,0,15,0,0
11,18,21,0,0,14.4,2.1,0,14.4,0,0
11,18,22,0,0,14.2,2.3,0,14.2,0,0
11,18,23,0,0,14.1,2.4,0,14.1,0,0
11,19,0,0,0,13.9,2.6,0,13.9,0,0
11,19,1,0,0,13.5,2.6,0,13.5,0,0
11,19,2,0,0,13.2,2.6,0,13.2,0,0
11,19,3,0,0,12.8,2.6,0,12.8,0,0
11,19,4,0,0,12.8,2.2,0,12.8,0,0
11,19,5,0,0,12.8,1.9,0,12.8,0,0
11,19,6,0,10,12.8,1.5,9.526,10.7,27.277,9.417
11,19,7,54,87,13.3,2,101.839,14.212,278.245,255.453
11,19,8,193,152,13.9,2.6,248.626,19.467,667.895,636.081
11,19,9,601,138,14.4,3.1,543.573,28.189,"1,414.86","1,361.115"
11,19,10,677,143,15.9,3.8,683.31,33.164,"1,752.535","1,686.875"
11,19,11,736,129,17.4,4.5,761.373,35.66,"1,934.097","1,861.516"
11,19,12,724,125,18.9,5.2,749.449,35.617,"1,904.206","1,832.789"
11,19,13,666,123,18.9,4.8,659.944,34.365,"1,682.443","1,619.358"
11,19,14,547,115,18.9,4.5,491.694,30.774,"1,263.847","1,215.027"
11,19,15,363,71,18.9,4.1,264.374,25.29,677.997,645.928
11,19,16,33,18,18.2,3.8,30.752,18.057,80.258,61.414
11,19,17,0,0,17.4,3.4,0,17.4,0,0
11,19,18,0,0,16.7,3.1,0,16.7,0,0
11,19,19,0,0,15.9,2.6,0,15.9,0,0
11,19,20,0,0,15.2,2,0,15.2,0,0
11,19,21,0,0,14.4,1.5,0,14.4,0,0
11,19,22,0,0,14,1.5,0,14,0,0
11,19,23,0,0,13.7,1.5,0,13.7,0,0
11,20,0,0,0,13.3,1.5,0,13.3,0,0
11,20,1,0,0,12.8,1.7,0,12.8,0,0
11,20,2,0,0,12.2,1.9,0,12.2,0,0
11,20,3,0,0,11.7,2.1,0,11.7,0,0
11,20,4,0,0,12.2,1.4,0,12.2,0,0
11,20,5,0,0,12.8,0.7,0,12.8,0,0
11,20,6,95,16,13.3,0,24.903,10.506,57.123,38.713
11,20,7,530,41,15.9,0.9,185.829,20.353,424.527,398.543
11,20,8,738,59,18.5,1.7,414.119,30.517,"1,021.598",980.159
11,20,9,829,74,21.1,2.6,615.182,38.145,"1,519.61","1,462.302"
11,20,10,868,82,20.9,3.1,750.273,41.196,"1,846.598","1,777.397"
11,20,11,879,86,20.8,3.6,818.619,42.225,"2,011.03","1,935.407"
11,20,12,874,83,20.6,4.1,812.653,41.171,"2,007.137","1,931.67"
11,20,13,838,75,20.8,3.8,729.353,39.863,"1,807.396","1,739.683"
11,20,14,753,62,20.9,3.4,561.48,36.2,"1,400.678","1,347.407"
11,20,15,577,44,21.1,3.1,332.402,30.295,822.325,786.477
11,20,16,69,24,19.8,3.3,54.031,20.593,137.756,117.81
11,20,17,0,0,18.5,3.4,0,18.5,0,0
11,20,18,0,0,17.2,3.6,0,17.2,0,0
11,20,19,0,0,17.2,2.4,0,17.2,0,0
11,20,20,0,0,17.2,1.2,0,17.2,0,0
11,20,21,0,0,17.2,0,0,17.2,0,0
11,20,22,0,0,16.7,0.7,0,16.7,0,0
11,20,23,0,0,16.1,1.4,0,16.1,0,0
11,21,0,0,0,15.6,2.1,0,15.6,0,0
11,21,1,0,0,14.7,1.9,0,14.7,0,0
11,21,2,0,0,13.7,1.7,0,13.7,0,0
11,21,3,0,0,12.8,1.5,0,12.8,0,0
11,21,4,0,0,13.2,1.5,0,13.2,0,0
11,21,5,0,0,13.5,1.5,0,13.5,0,0
11,21,6,13,16,13.9,1.5,16.557,12.187,45.17,26.982
11,21,7,245,59,15.4,2.4,128.9,17.172,318.565,294.917
11,21,8,560,90,16.8,3.2,364.201,25.252,928.312,889.545
11,21,9,742,96,18.3,4.1,584.086,32.182,"1,487.125","1,430.935"
11,21,10,797,110,19.2,4.1,730.765,37.219,"1,835.473","1,766.696"
11,21,11,822,109,20.2,4.1,802.055,40.294,"1,989.972","1,915.188"
11,21,12,809,106,21.1,4.1,790.42,41.088,"1,953.254","1,879.922"
11,21,13,767,96,20.5,3.6,699.181,39.111,"1,739.606","1,674.425"
11,21,14,685,78,20,3.1,538.935,35.117,"1,352.811","1,301.12"
11,21,15,483,54,19.4,2.6,302.518,28.274,759.033,724.87
11,21,16,94,23,18.7,2.6,59.992,19.677,151.021,130.815
11,21,17,0,0,17.9,2.6,0,17.9,0,0
11,21,18,0,0,17.2,2.6,0,17.2,0,0
11,21,19,0,0,16.7,2.2,0,16.7,0,0
11,21,20,0,0,16.1,1.9,0,16.1,0,0
11,21,21,0,0,15.6,1.5,0,15.6,0,0
11,21,22,0,0,15.2,1.7,0,15.2,0,0
11,21,23,0,0,14.8,1.9,0,14.8,0,0
11,22,0,0,0,14.4,2.1,0,14.4,0,0
11,22,1,0,0,13.9,2.1,0,13.9,0,0
11,22,2,0,0,13.3,2.1,0,13.3,0,0
11,22,3,0,0,12.8,2.1,0,12.8,0,0
11,22,4,0,0,12.4,2.1,0,12.4,0,0
11,22,5,0,0,12.1,2.1,0,12.1,0,0
11,22,6,2,17,11.7,2.1,16.401,10.116,46.786,28.568
11,22,7,226,77,12.8,2.8,139.765,14.77,355.573,331.123
11,22,8,456,99,13.9,3.4,321.718,21.093,839.039,802.739
11,22,9,887,54,15,4.1,621.645,29.713,"1,597.66","1,537.62"
11,22,10,922,61,16.1,4.3,762.265,34.686,"1,937.013","1,864.317"
11,22,11,929,63,17.2,4.4,828.333,37.478,"2,083.548","2,004.999"
11,22,12,919,62,18.3,4.6,820.778,38.067,"2,058.534","1,981.001"
11,22,13,886,56,17.8,4.6,734.395,35.554,"1,858.462","1,788.808"
11,22,14,767,48,17.2,4.6,546.839,30.378,"1,401.907","1,348.594"
11,22,15,608,37,16.7,4.6,337.477,24.487,856.02,819.257
11,22,16,88,22,16.1,3.8,56.766,16.831,144.913,124.828
11,22,17,0,0,15.6,2.9,0,15.6,0,0
11,22,18,0,0,15,2.1,0,15,0,0
11,22,19,0,0,14.4,1.9,0,14.4,0,0
11,22,20,0,0,13.9,1.7,0,13.9,0,0
11,22,21,0,0,13.3,1.5,0,13.3,0,0
11,22,22,0,0,13.5,1.7,0,13.5,0,0
11,22,23,0,0,13.7,1.9,0,13.7,0,0
11,23,0,0,0,13.9,2.1,0,13.9,0,0
11,23,1,0,0,13.5,1.9,0,13.5,0,0
11,23,2,0,0,13.2,1.7,0,13.2,0,0
11,23,3,0,0,12.8,1.5,0,12.8,0,0
11,23,4,0,0,12.1,1.7,0,12.1,0,0
11,23,5,0,0,11.3,1.9,0,11.3,0,0
11,23,6,1,6,10.6,2.1,5.797,8.635,16.6,0
11,23,7,137,66,12.1,2.4,105.077,13.04,274.802,252.083
11,23,8,374,101,13.5,2.8,285.276,19.99,750.136,716.206
11,23,9,788,68,15,3.1,576.541,29.786,"1,482.09","1,426.072"
11,23,10,844,73,16.1,3.1,715.865,35.507,"1,811.833","1,743.952"
11,23,11,862,81,17.2,3.1,793.286,39.032,"1,979.984","1,905.597"
11,23,12,840,72,18.3,3.1,767.167,39.675,"1,908.608","1,837.02"
11,23,13,744,86,17.9,3.1,668.143,36.648,"1,682.502","1,619.415"
11,23,14,629,91,17.6,3.1,517.443,32.088,"1,318.993","1,268.403"
11,23,15,442,64,17.2,3.1,294.04,25.215,750.618,716.675
11,23,16,110,21,16.7,2.6,67.185,17.814,169.881,149.303
11,23,17,0,0,16.1,2,0,16.1,0,0
11,23,18,0,0,15.6,1.5,0,15.6,0,0
11,23,19,0,0,15.4,1.5,0,15.4,0,0
11,23,20,0,0,15.2,1.5,0,15.2,0,0
11,23,21,0,0,15,1.5,0,15,0,0
11,23,22,0,0,14.8,1.7,0,14.8,0,0
11,23,23,0,0,14.6,1.9,0,14.6,0,0
11,24,0,0,0,14.4,2.1,0,14.4,0,0
11,24,1,0,0,14.4,2.4,0,14.4,0,0
11,24,2,0,0,14.4,2.8,0,14.4,0,0
11,24,3,0,0,14.4,3.1,0,14.4,0,0
11,24,4,0,0,14.2,2.8,0,14.2,0,0
11,24,5,0,0,14.1,2.4,0,14.1,0,0
11,24,6,1,6,13.9,2.1,5.797,12.067,16.351,0
11,24,7,7,62,14.6,1.7,62.021,14.211,173.679,153.026
11,24,8,6,137,15.4,1.4,137.568,17.995,380.73,355.726
11,24,9,1,171,16.1,1,168.806,20.655,462.148,435.305
11,24,10,9,285,16.5,2,295.072,24.296,794.194,759.101
11,24,11,8,320,16.8,3.1,334.063,25.11,895.811,857.952
11,24,12,1,267,17.2,4.1,272.473,23.324,736.847,703.265
11,24,13,4,211,17,3.2,217.215,21.995,590.994,561.092
11,24,14,2,176,16.9,2.4,184.144,21.222,502.791,475.003
11,24,15,1,102,16.7,1.5,110.134,19.062,303.672,280.342
11,24,16,0,24,16.7,1.7,24.575,15.706,68.82,50.192
11,24,17,0,0,16.7,1.9,0,16.7,0,0
11,24,18,0,0,16.7,2.1,0,16.7,0,0
11,24,19,0,0,16.1,1.9,0,16.1,0,0
11,24,20,0,0,15.6,1.7,0,15.6,0,0
11,24,21,0,0,15,1.5,0,15,0,0
11,24,22,0,0,14.6,1.7,0,14.6,0,0
11,24,23,0,0,14.3,1.9,0,14.3,0,0
11,25,0,0,0,13.9,2.1,0,13.9,0,0
11,25,1,0,0,13.3,1.9,0,13.3,0,0
11,25,2,0,0,12.8,1.7,0,12.8,0,0
11,25,3,0,0,12.2,1.5,0,12.2,0,0
11,25,4,0,0,12.8,2.5,0,12.8,0,0
11,25,5,0,0,13.3,3.6,0,13.3,0,0
11,25,6,58,11,13.9,4.6,16.372,12.652,37.955,19.899
11,25,7,371,56,14.6,5.6,154.965,16.446,370.729,345.946
11,25,8,576,75,15.4,6.7,349.945,21.048,904.3,866.205
11,25,9,704,60,16.1,7.7,511.345,24.399,"1,347.541","1,296.023"
11,25,10,896,68,16.5,8.6,744.623,28.258,"1,951.255","1,878.001"
11,25,11,925,71,16.8,9.4,828.533,29.449,"2,167.022","2,085.034"
11,25,12,918,69,17.2,10.3,823.242,29.102,"2,156.93","2,075.362"
11,25,13,878,63,17,9.4,733.075,28.251,"1,921.686","1,849.589"
11,25,14,809,51,16.9,8.6,574.575,26.133,"1,502.457","1,445.741"
11,25,15,638,37,16.7,7.7,350.315,22.483,895.905,858.044
11,25,16,193,17,16.1,6.2,88.635,17.146,217.643,196.105
11,25,17,0,0,15.6,4.6,0,15.6,0,0
11,25,18,0,0,15,3.1,0,15,0,0
11,25,19,0,0,14.4,2.8,0,14.4,0,0
11,25,20,0,0,13.9,2.4,0,13.9,0,0
11,25,21,0,0,13.3,2.1,0,13.3,0,0
11,25,22,0,0,12.4,1.9,0,12.4,0,0
11,25,23,0,0,11.5,1.7,0,11.5,0,0
11,26,0,0,0,10.6,1.5,0,10.6,0,0
11,26,1,0,0,11.3,2.7,0,11.3,0,0
11,26,2,0,0,12.1,4,0,12.1,0,0
11,26,3,0,0,12.8,5.2,0,12.8,0,0
11,26,4,0,0,12.2,4.5,0,12.2,0,0
11,26,5,0,0,11.7,3.8,0,11.7,0,0
11,26,6,65,13,11.1,3.1,18.947,9.866,44.809,26.627
11,26,7,505,40,13.3,3.8,171.677,15.956,395.611,370.276
11,26,8,738,59,15.6,4.5,403.292,24.055,"1,020.43",979.025
11,26,9,840,74,17.8,5.2,609.723,30.672,"1,559.07","1,500.389"
11,26,10,882,83,18.2,5,749.435,34.958,"1,901.121","1,829.824"
11,26,11,897,87,18.5,4.8,822.796,37.65,"2,067.333","1,989.444"
11,26,12,889,85,18.9,4.6,817.264,38.574,"2,044.134","1,967.183"
11,26,13,850,76,18.7,5.8,731.963,34.097,"1,865.522","1,795.597"
11,26,14,762,63,18.5,7,563.502,28.914,"1,455.175","1,400.073"
11,26,15,573,44,18.3,8.2,328.428,23.473,838.135,801.86
11,26,16,140,20,17.2,6,74.727,17.969,186.219,165.315
11,26,17,0,0,16.1,3.7,0,16.1,0,0
11,26,18,0,0,15,1.5,0,15,0,0
11,26,19,0,0,14.6,1.5,0,14.6,0,0
11,26,20,0,0,14.3,1.5,0,14.3,0,0
11,26,21,0,0,13.9,1.5,0,13.9,0,0
11,26,22,0,0,12.8,1.7,0,12.8,0,0
11,26,23,0,0,11.7,1.9,0,11.7,0,0
11,27,0,0,0,10.6,2.1,0,10.6,0,0
11,27,1,0,0,9.8,1.9,0,9.8,0,0
11,27,2,0,0,9.1,1.7,0,9.1,0,0
11,27,3,0,0,8.3,1.5,0,8.3,0,0
11,27,4,0,0,9.4,1.7,0,9.4,0,0
11,27,5,0,0,10.6,1.9,0,10.6,0,0
11,27,6,20,12,11.7,2.1,13.478,10.096,35.741,17.726
11,27,7,179,76,14.1,2.3,125.252,15.74,320.57,296.878
11,27,8,316,115,16.5,2.4,270.786,22.98,704.583,671.835
11,27,9,167,189,18.9,2.6,302.69,26.73,798.729,763.514
11,27,10,270,248,19.3,3.1,473.831,31.377,"1,228.316","1,180.619"
11,27,11,431,220,19.6,3.6,601.705,34.856,"1,535.169","1,477.322"
11,27,12,381,236,20,4.1,574.204,34.289,"1,469.5","1,413.912"
11,27,13,444,184,19.1,3.9,552.099,33.028,"1,417.799","1,363.955"
11,27,14,318,144,18.1,3.8,369.052,27.518,966.277,926.434
11,27,15,209,89,17.2,3.6,207.727,22.05,546.92,518.085
11,27,16,30,24,16.7,3.1,38.725,16.584,103.51,84.225
11,27,17,0,0,16.1,2.6,0,16.1,0,0
11,27,18,0,0,15.6,2.1,0,15.6,0,0
11,27,19,0,0,15.4,2.1,0,15.4,0,0
11,27,20,0,0,15.2,2.1,0,15.2,0,0
11,27,21,0,0,15,2.1,0,15,0,0
11,27,22,0,0,14.1,1.9,0,14.1,0,0
11,27,23,0,0,13.1,1.7,0,13.1,0,0
11,28,0,0,0,12.2,1.5,0,12.2,0,0
11,28,1,0,0,11.1,1.9,0,11.1,0,0
11,28,2,0,0,10,2.2,0,10,0,0
11,28,3,0,0,8.9,2.6,0,8.9,0,0
11,28,4,0,0,8.5,2.2,0,8.5,0,0
11,28,5,0,0,8.2,1.9,0,8.2,0,0
11,28,6,104,10,7.8,1.5,19.418,5.937,41.161,23.047
11,28,7,598,30,10.8,1.5,180.015,14.471,405.316,379.764
11,28,8,795,44,13.7,1.5,406.549,25.879,"1,013.966",972.749
11,28,9,900,56,16.7,1.5,618.962,36.729,"1,533.622","1,475.829"
11,28,10,931,63,17.8,2.7,758.402,39.299,"1,881.442","1,810.905"
11,28,11,953,66,18.9,4,839.376,40.162,"2,081.755","2,003.28"
11,28,12,942,64,20,5.2,831.839,38.681,"2,078.786","2,000.431"
11,28,13,908,58,19.3,5.5,745.857,35.536,"1,886.484","1,815.753"
11,28,14,838,47,18.5,5.9,585.684,30.613,"1,498.112","1,441.545"
11,28,15,671,34,17.8,6.2,357.758,24.692,903.596,865.521
11,28,16,216,17,17.4,5.2,95.607,18.824,231.889,210.06
11,28,17,0,0,17.1,4.1,0,17.1,0,0
11,28,18,0,0,16.7,3.1,0,16.7,0,0
11,28,19,0,0,15,2.6,0,15,0,0
11,28,20,0,0,13.4,2,0,13.4,0,0
11,28,21,0,0,11.7,1.5,0,11.7,0,0
11,28,22,0,0,10.9,1.9,0,10.9,0,0
11,28,23,0,0,10.2,2.2,0,10.2,0,0
11,29,0,0,0,9.4,2.6,0,9.4,0,0
11,29,1,0,0,9.2,1.7,0,9.2,0,0
11,29,2,0,0,9.1,0.9,0,9.1,0,0
11,29,3,0,0,8.9,0,0,8.9,0,0
11,29,4,0,0,9.5,1.2,0,9.5,0,0
11,29,5,0,0,10,2.4,0,10,0,0
11,29,6,109,10,10.6,3.6,19.757,9.457,40.825,22.717
11,29,7,517,33,13.2,3.6,163.211,15.676,369.445,344.69
11,29,8,619,69,15.7,3.6,356.893,23.757,905.753,867.617
11,29,9,544,146,18.3,3.6,499.624,30.631,"1,282.63","1,233.212"
11,29,10,614,161,18.7,5.1,640.594,32.627,"1,645.625","1,583.872"
11,29,11,837,101,19,6.7,791.304,33.908,"2,025.134","1,948.947"
11,29,12,768,115,19.4,8.2,760.001,32.183,"1,962.108","1,888.426"
11,29,13,774,78,18.9,7.9,675.185,30.484,"1,751.117","1,685.51"
11,29,14,766,61,18.3,7.5,561.938,28.137,"1,455.894","1,400.767"
11,29,15,561,39,17.8,7.2,316.593,23.237,807.878,772.419
11,29,16,183,19,16.7,5.7,88.273,17.764,217.615,196.078
11,29,17,0,0,15.5,4.1,0,15.5,0,0
11,29,18,0,0,14.4,2.6,0,14.4,0,0
11,29,19,0,0,13.7,2.2,0,13.7,0,0
11,29,20,0,0,12.9,1.9,0,12.9,0,0
11,29,21,0,0,12.2,1.5,0,12.2,0,0
11,29,22,0,0,12.2,1,0,12.2,0,0
11,29,23,0,0,12.2,0.5,0,12.2,0,0
11,30,0,0,0,12.2,0,0,12.2,0,0
11,30,1,0,0,11.1,0.7,0,11.1,0,0
11,30,2,0,0,10,1.4,0,10,0,0
11,30,3,0,0,8.9,2.1,0,8.9,0,0
11,30,4,0,0,8.9,1.4,0,8.9,0,0
11,30,5,0,0,8.9,0.7,0,8.9,0,0
11,30,6,65,9,8.9,0,14.179,6.507,31.683,13.743
11,30,7,517,32,11.5,1,160.933,14.76,364.265,339.624
11,30,8,739,50,14.1,2.1,386.599,24.516,970.692,930.723
11,30,9,851,60,16.7,3.1,589.547,32.15,"1,493.345","1,436.942"
11,30,10,566,115,17.1,3.1,554.294,32.301,"1,425.355","1,371.259"
11,30,11,421,206,17.4,3.1,576.065,33.05,"1,482.488","1,426.457"
11,30,12,285,223,17.8,3.1,481.414,31.021,"1,252.038","1,203.594"
11,30,13,257,167,16.5,3.3,382.789,26.553,"1,014.878",973.634
11,30,14,106,146,15.2,3.4,230.447,20.799,626.28,595.509
11,30,15,3,48,13.9,3.6,47.344,14.016,133.32,113.46
11,30,16,8,21,14.1,3.6,24.594,12.986,68.498,49.876
11,30,17,0,0,14.2,3.6,0,14.2,0,0
11,30,18,0,0,14.1,3.2,0,14.1,0,0
11,30,19,0,0,13.8,2.7,0,13.8,0,0
11,30,20,0,0,13.5,2.3,0,13.5,0,0
11,30,21,0,0,13.1,1.9,0,13.1,0,0
11,30,22,0,0,12.7,1.1,0,12.7,0,0
11,30,23,0,0,12.4,0.7,0,12.4,0,0
12,1,0,0,0,12,0.5,0,12,0,0
12,1,1,0,0,11.7,0.4,0,11.7,0,0
12,1,2,0,0,11.3,0.3,0,11.3,0,0
12,1,3,0,0,11.3,0.3,0,11.3,0,0
12,1,4,0,0,10.6,0.2,0,10.6,0,0
12,1,5,0,0,10.3,0.1,0,10.3,0,0
12,1,6,30,14,10,0,16.126,6.419,42.595,24.454
12,1,7,214,67,11.7,0,122.539,13.925,309.112,285.665
12,1,8,293,130,13.3,0,269.117,24.231,697.109,664.552
12,1,9,142,166,15,1.5,261.237,22.903,701.627,668.955
12,1,10,552,151,15.6,2.6,582.569,31.271,"1,506.252","1,449.406"
12,1,11,560,170,16.1,1.5,645.213,37.825,"1,620.644","1,559.786"
12,1,12,614,172,16.1,5.2,698.829,31.439,"1,811.53","1,743.661"
12,1,13,684,105,16.1,5.2,641.938,30.314,"1,666.995","1,604.471"
